Date, Open, High, Low, Close, Adjusted_Close, Volume
735317.0, 541.5, 545.75, 539.59, 544.99, 73.1682, 10081900.0
735316.0, 538.42, 540.5, 535.06, 539.19, 72.3895, 12703600.0
735313.0, 531.93, 533.75, 526.33, 532.87, 71.541, 13358800.0
735312.0, 529.89, 532.67, 527.35, 528.7, 70.9812, 7442800.0
735311.0, 532.26, 536.24, 529.0, 531.26, 71.3249, 8027000.0
735310.0, 525.9, 531.97, 525.2001, 531.4, 71.3437, 7487400.0
735309.0, 527.7, 529.97, 525.85, 526.74, 70.718, 7126600.0
735306.0, 528.79, 530.89, 523.0, 524.69, 70.4428, 8471400.0
735305.0, 537.44, 539.66, 529.16, 530.65, 71.243, 9205100.0
735304.0, 534.51, 537.35, 532.0, 536.61, 72.0432, 7118800.0
735303.0, 535.45, 538.74, 532.59, 536.09, 71.9733, 9972300.0
735302.0, 528.36, 533.33, 528.3391, 530.92, 71.2792, 6378000.0
735299.0, 531.09, 531.98, 526.05, 530.44, 71.2148, 7883200.0
735298.0, 532.79, 534.4399, 528.1, 530.75, 71.2564, 6624600.0
735297.0, 530.92, 534.75, 529.13, 532.36, 71.4726, 7145100.0
735296.0, 531.0, 532.64, 527.77, 531.24, 71.3222, 9255000.0
735295.0, 523.42, 530.65, 522.81, 527.76, 70.855, 8527900.0
735292.0, 529.08, 532.75, 522.12, 526.24, 70.6509, 13284600.0
735291.0, 517.14, 528.78, 516.05, 527.67, 70.8429, 10781500.0
735290.0, 523.61, 525.0, 515.6, 517.35, 69.4574, 9864900.0
735289.0, 529.38, 529.565, 521.0, 522.06, 70.0897, 8284000.0
735288.0, 523.15, 529.9199, 522.42, 527.55, 70.8268, 10318200.0
735285.0, 532.7927, 534.57, 524.6, 525.25, 70.518, 9956600.0
735284.0, 532.99, 537.0, 529.0, 531.15, 71.3101, 10923500.0
735283.0, 544.75, 546.89, 534.35, 537.37, 72.1452, 11206000.0
735282.0, 546.0, 551.19, 545.61, 545.99, 73.3025, 9294700.0
735278.0, 542.47, 545.9799, 541.21, 543.99, 73.034, 9747300.0
735277.0, 534.66, 544.85, 534.2, 544.43, 73.093, 10978500.0
735276.0, 536.95, 539.56, 533.24, 535.92, 71.9505, 11003600.0
735275.0, 530.61, 537.75, 529.5, 535.96, 71.9559, 10080600.0
735274.0, 518.66, 531.99, 518.0, 528.99, 71.0201, 12341400.0
735271.0, 521.38, 522.9299, 517.38, 519.68, 69.7702, 13224300.0
735270.0, 510.06, 513.5, 507.81, 512.51, 68.8076, 9205900.0
735269.0, 506.56, 515.28, 506.2519, 512.59, 68.4112, 11726600.0
735268.0, 505.85, 509.46, 502.76, 508.79, 67.904, 13452900.0
735267.0, 502.61, 507.73, 499.3, 501.53, 66.9351, 14338000.0
735264.0, 495.18, 501.53, 493.55, 500.6, 66.811, 16599900.0
735263.0, 502.54, 506.5, 496.7, 499.782, 66.7018, 24232200.0
735262.0, 503.95, 507.37, 498.62, 500.75, 66.831, 17957500.0
735261.0, 508.76, 515.0, 502.07, 506.5, 67.5984, 38054400.0
735260.0, 550.07, 554.8, 545.75, 550.5, 73.4707, 19817100.0
735257.0, 554.0, 555.62, 544.75, 546.07, 72.8795, 15334100.0
735256.0, 549.94, 556.5, 544.8064, 556.18, 74.2288, 14401400.0
735255.0, 550.9147, 557.29, 547.81, 551.51, 73.6055, 13570900.0
735254.0, 540.99, 550.07, 540.42, 549.07, 73.2799, 11733100.0
735250.0, 551.48, 552.07, 539.9, 540.67, 72.1588, 15240700.0
735249.0, 554.9, 556.85, 551.68, 554.25, 73.9712, 8188500.0
735248.0, 553.52, 560.2, 551.66, 557.36, 74.3863, 13987100.0
735247.0, 538.22, 546.73, 537.66, 546.39, 72.9222, 11877200.0
735246.0, 529.91, 542.5, 529.88, 535.73, 71.4995, 13517600.0
735243.0, 539.83, 540.8, 531.11, 532.94, 71.1271, 10892000.0
735242.0, 546.8, 546.86, 535.3501, 536.519, 71.6048, 9969600.0
735241.0, 538.81, 545.56, 538.69, 543.46, 72.5312, 9233200.0
735240.0, 544.32, 545.96, 537.925, 540.0375, 72.0744, 11328900.0
735239.0, 537.45, 546.8, 533.6, 543.93, 72.5939, 14736100.0
735236.0, 552.86, 553.7, 540.43, 540.98, 72.2002, 14016700.0
735235.0, 555.68, 557.03, 552.021, 553.13, 73.8217, 8381600.0
735233.0, 554.17, 561.28, 554.0, 561.02, 74.8748, 7967300.0
735232.0, 557.46, 560.09, 552.321, 554.52, 74.0073, 9058200.0
735229.0, 563.82, 564.41, 559.5, 560.09, 74.7506, 8067300.0
735228.0, 568.1, 569.5, 563.376, 563.9, 75.2591, 7286000.0
735226.0, 569.89, 571.88, 566.03, 567.67, 75.7623, 5984100.0
735225.0, 568.0, 570.72, 562.76, 570.09, 76.0853, 17903800.0
735222.0, 545.43, 551.61, 544.8175, 549.02, 73.2732, 15586200.0
735221.0, 549.5, 550.0, 543.7301, 544.46, 72.6646, 11439600.0
735220.0, 549.7, 551.45, 538.8, 550.77, 73.5068, 20209400.0
735219.0, 555.81, 559.44, 553.375, 554.99, 74.07, 8210800.0
735218.0, 555.02, 562.6389, 555.01, 557.5, 74.405, 10092600.0
735215.0, 562.85, 562.88, 553.67, 554.43, 73.9952, 11886500.0
735214.0, 562.1415, 565.34, 560.03, 560.54, 74.8107, 9367500.0
735213.0, 567.0, 570.97, 559.69, 561.36, 74.9201, 12847100.0
735212.0, 563.58, 567.88, 561.2, 565.55, 75.4793, 9938200.0
735211.0, 560.9001, 569.58, 560.9001, 566.43, 75.5968, 11446200.0
735208.0, 565.79, 566.75, 559.57, 560.02, 74.7413, 12298300.0
735207.0, 572.65, 575.1358, 566.41, 567.901, 75.7931, 15985000.0
735206.0, 565.5, 569.19, 560.82, 565.0, 75.4059, 13493200.0
735205.0, 558.3, 566.38, 557.68, 566.322, 75.5824, 16106000.0
735204.0, 558.0, 564.3299, 550.82, 551.23, 73.5682, 16876600.0
735201.0, 549.48, 558.33, 547.81, 556.07, 74.2141, 11361700.0
735199.0, 536.3098, 546.0, 533.4, 545.96, 72.8648, 12980300.0
735198.0, 524.12, 536.14, 524.0, 533.4, 71.1885, 14335100.0
735197.0, 521.02, 525.87, 521.0, 523.74, 69.8993, 8189700.0
735194.0, 519.52, 522.16, 518.53, 519.8, 69.3735, 7990200.0
735193.0, 517.6, 521.21, 513.67, 521.136, 69.5518, 9358100.0
735192.0, 519.23, 520.42, 514.33, 515.0, 68.7328, 6925600.0
735191.0, 519.03, 523.38, 517.97, 519.55, 69.3401, 7462100.0
735190.0, 524.99, 527.19, 518.2, 518.629, 69.2172, 8748000.0
735187.0, 526.58, 529.09, 524.49, 524.991, 70.0663, 11354300.0
735186.0, 522.81, 529.28, 521.87, 528.16, 70.4892, 10086400.0
735185.0, 518.0, 522.25, 516.96, 520.634, 69.4848, 7043600.0
735184.0, 517.67, 523.92, 517.0, 520.01, 69.4015, 7295600.0
735183.0, 519.99, 521.67, 514.41, 519.048, 69.2731, 8123300.0
735180.0, 514.58, 521.13, 512.59, 520.56, 69.4749, 9975600.0
735179.0, 519.58, 523.19, 512.38, 512.492, 68.3981, 9379300.0
735178.0, 524.15, 524.86, 518.2, 520.92, 69.5229, 7977700.0
735177.0, 524.58, 528.885, 523.0, 525.449, 69.7192, 9471900.0
735176.0, 521.1, 526.82, 518.81, 526.75, 69.8918, 8736700.0
735173.0, 524.02, 524.8, 515.84, 520.03, 69.0002, 9817500.0
735172.0, 525.0, 527.49, 521.27, 522.702, 69.3547, 9846300.0
735171.0, 519.61, 527.52, 517.02, 524.896, 69.6458, 12648700.0
735170.0, 536.27, 539.25, 514.54, 516.678, 68.5554, 22707400.0
735169.0, 529.04, 531.0, 523.21, 529.876, 70.3066, 19658600.0
735166.0, 531.315, 533.23, 525.11, 525.958, 69.7867, 12064000.0
735165.0, 525.0, 532.47, 522.45, 531.91, 70.5765, 13741600.0
735164.0, 519.0, 525.67, 519.0, 524.96, 69.6543, 11204400.0
735163.0, 526.405, 528.4496, 508.03, 519.8675, 68.9786, 19073700.0
735162.0, 511.77, 524.3, 511.52, 521.362, 69.1769, 14218100.0
735159.0, 505.99, 509.26, 505.71, 508.89, 67.522, 10376500.0
735158.0, 499.98, 504.78, 499.68, 504.5, 66.9396, 9056900.0
735157.0, 500.79, 502.53, 499.23, 501.114, 66.4903, 8967900.0
735156.0, 497.505, 502.0, 495.52, 498.68, 66.1673, 11431200.0
735155.0, 489.83, 497.58, 489.35, 496.04, 65.817, 9353500.0
735152.0, 486.99, 493.84, 485.16, 492.812, 65.3887, 9562100.0
735151.0, 491.32, 492.38, 487.04, 489.638, 64.9676, 9950100.0
735150.0, 484.64, 487.79, 478.28, 486.588, 64.5629, 10775900.0
735149.0, 489.94, 490.64, 480.54, 480.94, 63.8135, 10389900.0
735148.0, 486.56, 492.65, 485.35, 487.75, 64.7171, 11153300.0
735145.0, 483.86, 484.6, 478.6, 483.03, 64.0908, 9245300.0
735144.0, 490.51, 492.35, 480.7387, 483.41, 64.1412, 11526900.0
735143.0, 485.63, 491.8, 483.75, 489.56, 64.9572, 10328000.0
735142.0, 478.45, 489.14, 478.381, 487.96, 64.745, 12638700.0
735141.0, 477.25, 481.66, 474.411, 476.75, 63.2576, 9291300.0
735138.0, 483.78, 484.67, 480.72, 482.75, 64.0537, 8144300.0
735137.0, 486.0, 488.56, 483.9, 486.22, 64.5141, 8472200.0
735136.0, 489.2, 489.64, 481.4301, 481.53, 63.8918, 11319900.0
735135.0, 494.88, 495.47, 487.82, 489.1, 64.8962, 13012300.0
735134.0, 496.1, 496.91, 482.6, 490.64, 65.1005, 27218100.0
735131.0, 478.0, 478.55, 466.0, 467.41, 62.0183, 24975100.0
735130.0, 470.7, 475.83, 469.25, 472.3, 62.6671, 14447900.0
735129.0, 463.18, 466.35, 460.66, 464.68, 61.656, 16316500.0
735128.0, 447.96, 459.71, 447.5, 455.32, 60.4141, 14263600.0
735127.0, 461.0, 461.6099, 447.22, 450.12, 59.7242, 19418100.0
735124.0, 469.3402, 471.8292, 464.7, 464.9, 61.6852, 10672700.0
735123.0, 468.5, 475.4, 466.01, 472.69, 62.7189, 14430400.0
735122.0, 467.0101, 473.69, 464.81, 467.71, 62.0581, 32096300.0
735121.0, 506.2, 507.45, 489.5, 494.64, 65.6313, 26542700.0
735120.0, 505.0, 507.92, 503.48, 506.17, 67.1611, 12167400.0
735117.0, 498.44, 499.38, 489.95, 498.22, 66.1063, 12840200.0
735116.0, 500.25, 500.68, 493.64, 495.27, 65.7149, 8441700.0
735115.0, 499.56, 502.24, 496.28, 498.691, 66.1688, 12322600.0
735114.0, 493.1, 500.6, 487.35, 488.58, 64.8272, 11854600.0
735110.0, 492.0, 492.95, 486.5, 487.216, 64.6462, 9724900.0
735109.0, 491.65, 496.5, 491.13, 491.7, 65.2412, 8559200.0
735108.0, 486.0, 495.8, 486.0, 490.896, 65.1345, 10986000.0
735107.0, 498.0, 502.51, 486.3, 488.59, 64.8285, 15149600.0
735106.0, 500.75, 510.2, 500.5, 502.97, 66.7366, 11820200.0
735103.0, 503.27, 503.35, 499.35, 501.02, 66.4778, 7954700.0
735102.0, 504.98, 505.59, 498.2, 502.96, 66.7352, 8721700.0
735101.0, 503.59, 507.15, 501.2, 502.36, 66.6556, 11995700.0
735100.0, 509.71, 510.57, 500.82, 501.07, 66.4844, 12810300.0
735099.0, 504.34, 513.74, 504.0, 507.74, 67.3695, 18232800.0
735096.0, 500.15, 502.94, 498.86, 502.33, 66.6516, 12939500.0
735095.0, 496.42, 502.399, 489.0833, 497.91, 66.0652, 17510500.0
735094.0, 497.88, 504.25, 493.4, 498.5, 66.1434, 27013300.0
735093.0, 470.94, 494.66, 468.05, 489.57, 64.9586, 31497900.0
735092.0, 456.86, 468.65, 456.63, 467.36, 62.0116, 13015500.0
735089.0, 458.64, 460.46, 453.65, 454.45, 60.2987, 9530900.0
735088.0, 463.855, 464.1, 457.95, 461.01, 61.1691, 9134900.0
735087.0, 463.8, 467.0, 461.77, 464.98, 61.2904, 10673500.0
735086.0, 468.02, 471.89, 462.17, 465.25, 61.3259, 11959200.0
735085.0, 464.69, 470.67, 462.15, 469.45, 61.8796, 11387700.0
735082.0, 458.01, 462.85, 456.66, 462.54, 60.9687, 9813700.0
735081.0, 455.7527, 456.8, 453.26, 456.676, 60.1958, 7366100.0
735080.0, 454.99, 457.3425, 449.43, 452.53, 59.6493, 11534200.0
735079.0, 449.96, 457.15, 449.23, 453.32, 59.7534, 11050800.0
735078.0, 440.8, 449.99, 440.2, 447.79, 59.0245, 8859200.0
735075.0, 435.3, 441.04, 434.34, 440.99, 58.1282, 7148300.0
735074.0, 440.7, 441.4, 435.81, 438.5, 57.8, 8196200.0
735073.0, 438.93, 444.59, 435.26, 440.51, 58.0649, 21140600.0
735072.0, 426.0, 426.96, 418.71, 418.99, 55.2283, 13192700.0
735071.0, 429.46, 429.75, 425.468, 426.31, 56.1932, 7421300.0
735068.0, 433.1, 433.98, 424.35, 424.95, 56.0139, 9597200.0
735067.0, 433.38, 434.87, 430.61, 431.758, 56.9113, 7817100.0
735066.0, 429.7, 432.22, 428.22, 430.31, 56.7204, 7106800.0
735065.0, 426.52, 430.71, 424.17, 430.195, 56.7052, 7733500.0
735064.0, 425.01, 431.46, 424.8, 427.44, 56.3421, 8639900.0
735061.0, 427.65, 429.79, 423.41, 426.51, 56.2195, 9984400.0
735060.0, 422.95, 428.25, 421.1701, 427.288, 56.3221, 11653300.0
735059.0, 419.6, 424.8, 418.25, 420.73, 55.4576, 10050200.0
735058.0, 413.6, 423.5, 410.38, 422.35, 55.6712, 12592300.0
735057.0, 420.11, 421.0, 410.65, 415.05, 54.7089, 10647800.0
735054.0, 420.39, 423.29, 415.35, 417.42, 55.0213, 9786600.0
735052.0, 420.86, 422.98, 417.45, 420.8, 55.4669, 8604600.0
735051.0, 409.96, 421.63, 409.47, 418.49, 55.1624, 16780900.0
735050.0, 402.69, 412.27, 401.22, 409.22, 53.9405, 13966200.0
735047.0, 391.36, 400.27, 388.87, 396.53, 52.2678, 20661300.0
735046.0, 399.25, 401.39, 393.54, 393.78, 51.9053, 12044500.0
735045.0, 403.9, 404.79, 395.66, 398.07, 52.4708, 13133000.0
735044.0, 405.7, 407.79, 398.83, 402.63, 53.0718, 11220100.0
735043.0, 407.4, 408.66, 398.05, 402.54, 53.06, 17169500.0
735040.0, 418.49, 420.0, 408.1001, 413.5, 54.5046, 17182800.0
735039.0, 419.3, 425.98, 415.17, 416.838, 54.9446, 12761100.0
735038.0, 431.4, 431.66, 423.0, 423.0, 55.7569, 11105000.0
735037.0, 431.56, 434.9, 430.21, 431.77, 56.9129, 6965200.0
735036.0, 431.44, 435.7, 430.3615, 432.0, 56.9432, 9264800.0
735033.0, 435.4, 436.29, 428.5, 430.05, 56.6861, 9709500.0
735032.0, 432.5, 437.14, 428.75, 435.965, 57.4658, 10208300.0
735031.0, 439.5, 441.25, 431.5, 432.19, 56.9682, 9472400.0
735030.0, 435.74, 442.7599, 433.32, 437.6, 57.6813, 10218300.0
735029.0, 444.73, 449.079, 436.8, 438.89, 57.8514, 16076900.0
735026.0, 436.5, 443.24, 432.77, 441.811, 58.2364, 14447700.0
735025.0, 445.47, 447.0, 434.05, 438.46, 57.7947, 14890500.0
735024.0, 445.65, 450.72, 443.71, 445.11, 58.6712, 10378200.0
735023.0, 453.22, 454.43, 447.39, 449.31, 59.2249, 10454600.0
735022.0, 450.73, 452.36, 442.48, 450.72, 59.4107, 13298300.0
735019.0, 452.5, 457.1, 449.5, 449.735, 59.2809, 13725100.0
735018.0, 445.65, 454.5, 444.51, 451.58, 59.5241, 12625700.0
735017.0, 440.0, 447.5, 439.4, 444.95, 58.6501, 11806300.0
735016.0, 449.9, 451.11, 440.85, 441.439, 58.1874, 13790900.0
735012.0, 440.85, 445.66, 440.36, 445.15, 58.6765, 9863100.0
735011.0, 435.95, 446.16, 435.79, 442.14, 58.2798, 12607900.0
735010.0, 444.05, 448.3499, 438.22, 441.354, 58.1761, 15822800.0
735009.0, 438.15, 445.48, 434.2, 439.66, 57.9529, 16286500.0
735008.0, 431.91, 445.8, 430.1, 442.93, 58.3839, 16127800.0
735005.0, 439.05, 440.09, 431.01, 433.26, 57.1093, 15282300.0
735004.0, 423.24, 437.85, 418.9, 434.578, 57.283, 21543000.0
735003.0, 439.16, 441.0, 422.36, 428.85, 56.528, 26486200.0
735002.0, 453.85, 455.2, 442.15, 443.86, 58.5065, 15968500.0
735001.0, 451.51, 457.9, 451.5, 454.74, 59.9406, 11319600.0
734998.0, 457.97, 459.71, 450.48, 452.97, 59.7073, 11959000.0
734997.0, 459.81, 463.0, 455.58, 456.77, 60.2082, 14231700.0
734996.0, 459.04, 465.37, 455.81, 463.84, 60.7345, 16878500.0
734995.0, 464.97, 465.75, 453.7, 458.658, 60.056, 17276900.0
734994.0, 455.71, 462.2, 454.31, 460.71, 60.3247, 17737200.0
734991.0, 451.31, 453.23, 449.15, 449.98, 58.9197, 12903600.0
734990.0, 441.78, 448.59, 440.63, 445.52, 58.3358, 15065300.0
734989.0, 444.46, 444.93, 434.39, 439.29, 57.52, 18103900.0
734988.0, 435.1, 445.25, 432.07, 442.78, 57.977, 24697800.0
734987.0, 420.45, 433.617, 420.0, 430.12, 56.3193, 22868800.0
734984.0, 409.81, 418.769, 408.25, 417.205, 54.6282, 27289200.0
734983.0, 411.225, 413.94, 407.0, 408.38, 53.4727, 13744200.0
734982.0, 393.54, 415.25, 392.5, 405.462, 53.0906, 34630400.0
734981.0, 403.99, 408.381, 398.81, 406.13, 53.1781, 23722800.0
734980.0, 392.64, 402.2, 391.275, 398.67, 52.2013, 15354300.0
734977.0, 387.97, 399.6, 385.1, 390.53, 51.1354, 21759800.0
734976.0, 404.99, 405.79, 389.742, 392.05, 51.3345, 23796400.0
734975.0, 420.27, 420.6, 398.11, 402.8, 52.7421, 33752000.0
734974.0, 421.57, 426.61, 420.57, 426.24, 55.8113, 10920400.0
734973.0, 427.0, 427.89, 419.55, 419.85, 54.9746, 11340000.0
734970.0, 434.15, 434.15, 429.09, 429.8, 56.2774, 8521900.0
734969.0, 433.72, 437.99, 431.2, 434.33, 56.8706, 11727300.0
734968.0, 428.1, 437.06, 426.01, 435.69, 57.0486, 13426000.0
734967.0, 426.36, 428.5, 422.75, 426.98, 55.9082, 10950500.0
734966.0, 424.85, 427.5, 422.49, 426.21, 55.8073, 10743900.0
734963.0, 424.5, 424.95, 419.68, 423.2, 55.4132, 13703400.0
734962.0, 433.76, 435.0, 425.25, 427.72, 56.005, 12801700.0
734961.0, 431.37, 437.28, 430.31, 431.99, 56.5642, 12972000.0
734960.0, 427.6, 438.14, 426.4, 429.792, 56.2764, 18911400.0
734959.0, 441.9, 443.698, 427.74, 428.91, 56.1609, 13919000.0
734955.0, 449.82, 451.819, 441.62, 442.66, 57.9613, 15815700.0
734954.0, 456.46, 456.8, 450.7301, 452.08, 59.1947, 11829900.0
734953.0, 465.44, 465.8399, 460.53, 461.136, 60.3805, 10510500.0
734952.0, 464.69, 469.95, 461.78, 463.58, 60.7005, 17897700.0
734949.0, 454.58, 462.1, 453.11, 461.91, 60.4818, 14110900.0
734948.0, 450.22, 457.98, 450.1, 452.73, 59.2798, 13687700.0
734947.0, 457.42, 457.63, 449.59, 452.08, 59.1947, 11023600.0
734946.0, 459.5, 460.97, 448.5, 454.49, 59.5103, 18813400.0
734945.0, 441.45, 457.46, 441.2, 455.72, 59.6713, 21649900.0
734942.0, 437.93, 444.23, 437.25, 443.66, 58.0922, 22998600.0
734941.0, 432.83, 434.64, 430.45, 432.5, 56.6309, 10852700.0
734940.0, 428.45, 434.5, 425.36, 428.35, 56.0875, 14483900.0
734939.0, 435.6, 438.88, 427.57, 428.43, 56.098, 16639700.0
734938.0, 429.7499, 439.01, 425.14, 437.87, 57.3341, 16937000.0
734935.0, 429.8, 435.43, 428.61, 431.72, 56.5288, 13981500.0
734934.0, 424.5, 432.01, 421.06, 430.582, 56.3798, 16731200.0
734933.0, 434.51, 435.25, 424.43, 425.662, 55.7356, 16437500.0
734932.0, 421.48, 435.19, 420.75, 431.144, 56.4534, 22801200.0
734931.0, 427.8, 428.1999, 419.0, 420.05, 55.0007, 20812700.0
734928.0, 438.0, 438.1799, 429.98, 430.47, 56.3651, 19730300.0
734927.0, 444.05, 447.87, 441.4, 441.4, 57.7963, 11518400.0
734926.0, 448.43, 452.44, 440.65, 444.57, 58.2114, 20976800.0
734925.0, 443.82, 451.54, 437.66, 448.97, 58.7875, 17910700.0
734924.0, 453.85, 455.12, 442.57, 442.8, 57.9796, 13306400.0
734921.0, 449.25, 451.6, 446.6, 450.81, 59.0284, 11809100.0
734920.0, 446.0, 449.17, 442.82, 446.06, 58.4065, 15970800.0
734919.0, 457.69, 457.69, 448.8, 448.85, 58.7718, 17010800.0
734918.0, 461.1, 462.73, 453.85, 459.99, 60.2304, 15563700.0
734914.0, 468.85, 470.16, 459.92, 460.16, 60.2527, 13990900.0
734913.0, 464.5199, 471.64, 464.02, 466.59, 61.0946, 12688400.0
734912.0, 467.21, 473.64, 463.22, 467.01, 61.1496, 16971700.0
734911.0, 479.51, 482.38, 467.744, 467.9, 61.2662, 21751900.0
734910.0, 476.5, 484.94, 473.25, 479.93, 62.8413, 18481800.0
734907.0, 474.0, 478.81, 468.25, 474.98, 62.1932, 22612800.0
734906.0, 463.25, 470.0, 454.12, 468.22, 61.3081, 25163600.0
734905.0, 456.47, 466.5, 452.58, 457.35, 59.5477, 21203800.0
734904.0, 444.05, 459.74, 442.22, 457.844, 59.6121, 20476700.0
734903.0, 453.91, 455.94, 442.0, 442.316, 57.5903, 17039900.0
734900.0, 459.11, 459.48, 448.35, 453.62, 59.0621, 19267300.0
734899.0, 456.98, 459.28, 454.98, 455.49, 59.3056, 11404800.0
734898.0, 457.0, 462.6, 454.5, 456.83, 59.48, 14898400.0
734897.0, 458.5, 460.2, 452.12, 458.27, 59.6675, 20398500.0
734896.0, 437.825, 453.21, 435.86, 449.83, 58.5686, 28054200.0
734893.0, 451.69, 456.23, 435.0, 439.88, 57.2731, 43143800.0
734892.0, 460.0, 465.73, 450.25, 450.5, 58.6559, 52173300.0
734891.0, 508.81, 514.99, 504.77, 514.005, 66.9243, 30768200.0
734890.0, 504.56, 507.88, 496.63, 504.77, 65.7219, 16483800.0
734886.0, 498.516, 502.22, 496.4, 500.0, 65.1008, 16890100.0
734885.0, 510.31, 510.75, 502.03, 502.68, 65.4498, 16202800.0
734884.0, 494.64, 509.44, 492.5, 506.09, 65.8938, 24671600.0
734883.0, 498.3, 498.99, 483.38, 485.92, 63.2676, 31313300.0
734882.0, 502.68, 507.5, 498.51, 501.75, 65.3287, 26221700.0
734879.0, 521.0, 525.32, 519.02, 520.3, 67.7439, 12518100.0
734878.0, 528.55, 528.72, 515.52, 523.51, 68.1619, 21469500.0
734877.0, 522.5, 525.0054, 515.99, 517.1, 67.3273, 14557300.0
734876.0, 529.21, 531.89, 521.25, 525.31, 68.3962, 16382400.0
734875.0, 522.0, 529.3, 515.2, 523.9, 68.2127, 17291300.0
734872.0, 536.965, 538.6299, 525.8286, 527.0, 68.6163, 21226200.0
734871.0, 547.88, 549.67, 541.0, 542.0959, 70.5818, 12605900.0
734870.0, 553.82, 555.0, 541.63, 549.03, 71.4846, 20018500.0
734868.0, 510.53, 535.4, 509.0, 532.1729, 69.2898, 23553300.0
734865.0, 510.29, 514.48, 508.12, 509.5892, 66.3494, 12652800.0
734864.0, 513.54, 516.25, 504.66, 515.06, 67.0617, 16254300.0
734863.0, 519.0, 519.46, 511.12, 512.9995, 66.7934, 10801300.0
734861.0, 520.35, 524.25, 518.71, 520.168, 67.7267, 6276900.0
734858.0, 512.47, 519.67, 510.24, 519.33, 67.6176, 21295300.0
734857.0, 530.0, 530.2, 518.88, 521.7302, 67.9301, 17203200.0
734856.0, 531.47, 533.7, 525.5, 526.31, 68.5264, 16048900.0
734855.0, 525.0, 534.9, 520.25, 533.9, 69.5147, 22345900.0
734854.0, 508.93, 520.0, 501.23, 518.83, 67.5525, 27057400.0
734851.0, 514.75, 518.132, 505.58, 509.794, 66.376, 36056400.0
734850.0, 531.15, 537.6399, 525.8, 529.69, 68.9665, 22330700.0
734849.0, 547.77, 548.0, 536.2701, 539.0, 70.1787, 17398000.0
734848.0, 539.77, 549.56, 537.37, 541.388, 70.4896, 21155200.0
734847.0, 525.0, 538.51, 521.58, 529.8209, 68.9836, 22517300.0
734844.0, 553.4, 555.2, 530.0, 533.25, 69.43, 28108600.0
734843.0, 528.94, 553.31, 518.63, 547.2445, 71.2521, 42043300.0
734842.0, 568.91, 569.25, 538.77, 538.7923, 70.1517, 37308500.0
734841.0, 581.8, 581.8, 572.13, 575.8454, 74.976, 19895300.0
734840.0, 593.65, 594.59, 585.5, 586.19, 76.3229, 13010000.0
734837.0, 586.79, 588.4, 582.68, 585.28, 76.2044, 13975700.0
734836.0, 590.215, 594.25, 585.25, 589.36, 76.7357, 18382100.0
734835.0, 577.27, 585.8, 572.26, 582.94, 75.8998, 18602300.0
734834.0, 589.55, 590.42, 580.1, 584.78, 76.1393, 19047500.0
734833.0, 575.9, 590.0, 573.71, 589.53, 76.7578, 22520700.0
734830.0, 567.17, 572.0, 562.6, 571.5, 74.4103, 9743800.0
734828.0, 564.25, 567.37, 556.6, 561.7, 73.1343, 13321500.0
734827.0, 571.91, 571.95, 554.58, 560.9134, 73.0319, 22955500.0
734826.0, 540.7097, 567.5, 539.88, 565.73, 73.659, 29404200.0
734823.0, 525.2, 530.0, 505.7501, 527.678, 68.7046, 45246200.0
734822.0, 537.53, 539.5, 522.62, 525.62, 68.4366, 28211100.0
734821.0, 545.5, 547.45, 536.18, 536.88, 69.9027, 17041800.0
734820.0, 538.91, 550.48, 536.36, 542.898, 70.6862, 19033900.0
734819.0, 554.15, 554.5, 538.65, 542.83, 70.6774, 18421500.0
734816.0, 540.42, 554.88, 533.72, 547.06, 71.2281, 33211200.0
734815.0, 560.63, 562.23, 535.29, 537.75, 70.0159, 37719500.0
734814.0, 573.835, 574.54, 555.75, 558.0019, 72.6528, 28344600.0
734813.0, 590.23, 590.74, 580.09, 582.8495, 75.5293, 13389900.0
734812.0, 583.515, 587.77, 577.6, 584.6211, 75.7589, 18897700.0
734809.0, 595.89, 596.95, 574.75, 576.8, 74.7453, 21406200.0
734808.0, 598.22, 603.0, 594.17, 596.5399, 77.3034, 12903500.0
734807.0, 594.88, 601.96, 587.7, 595.32, 77.1453, 18214400.0
734802.0, 609.43, 614.0, 591.0, 604.0, 78.2701, 36372600.0
734801.0, 620.0, 622.0, 605.55, 609.538, 78.9877, 23440200.0
734800.0, 621.44, 626.55, 610.64, 616.83, 79.9327, 19947400.0
734799.0, 631.0, 633.9, 611.7, 613.3554, 79.4824, 25255200.0
734798.0, 612.42, 635.38, 610.76, 634.03, 82.1616, 19526100.0
734795.0, 631.05, 631.77, 609.62, 609.84, 79.0269, 26574500.0
734794.0, 639.59, 642.06, 630.0, 632.64, 81.9814, 17022300.0
734793.0, 648.87, 652.79, 644.0, 644.6136, 83.5331, 13894200.0
734792.0, 635.34, 650.3, 631.0, 649.7925, 84.2042, 19634700.0
734791.0, 632.35, 635.13, 623.85, 634.76, 82.2562, 15446500.0
734788.0, 629.56, 635.38, 625.3, 629.714, 81.6023, 16429100.0
734787.0, 646.5, 647.2, 628.1, 628.1, 81.3931, 19502900.0
734786.0, 639.74, 644.98, 637.0, 640.91, 83.0531, 18227000.0
734785.0, 638.65, 640.49, 623.55, 635.85, 82.3974, 29949900.0
734784.0, 646.88, 647.56, 636.11, 638.17, 82.6981, 22785500.0
